id,region,spp,date,count,sex
1471,susquehanna,hellgramite,2015-06-02,18,M
1472,miami,green Iguana,2015-06-02,42,F
1473,susquehanna,hellgramite,6/2/2015,20,f
1473,susquehanna,hellgramite,2015-06-02,20,f
1474,susquehanna,hellgramite,2015-06-02,18,M
1475,susquehanna,hellgramite,2015-06-02,19,F
1476,gulf of mexico,Sperm whale,2015-06-02,6,M
1477,miami,green Iguana,6/2/2015,39,M
1477,miami,green Iguana,2015-06-02,39,M
1478,susquehanna,hellgrammite,2015-06-02,23,M
1479,susquehanna,hellgrammite,2015-06-02,20,f
1480,gulf of mexico,Sperm whale,6/2/2015,6,M
1480,gulf of mexico,Sperm whale,2015-06-02,6,M
1481,susquehanna,hellgrammite,6/3/2015,22,f
1481,susquehanna,hellgrammite,2015-06-03,22,f
1482,susquehanna,hellgrammite,2015-06-03,21,M
1483,susquehanna,hellgrammite,2015-06-03,21,M
1484,susquehanna,hellgramite,2015-06-04,18,m
1485,susquehanna,hellgrammite,6/4/2015,20,F
1485,susquehanna,hellgrammite,2015-06-04,20,F
1486,susquehanna,hellgrammite,2015-06-04,22,M
1487,susquehanna,hellgrammite,2015-06-04,20,F
1488,susquehanna,hellgrammite,2015-06-04,20,m
1489,miami,Green iguana,2015-06-04,6,M
1490,miami,Green iguana,2015-06-04,6,m
1491,miami,green Iguana,2015-06-05,41,F
1492,miami,green Iguana,2015-06-05,42,f
1493,susquehanna,hellgramite,2015-06-05,17,F
1494,susquehanna,hellgrammite,2015-06-05,19,f
1495,susquehanna,hellgrammite,2015-06-05,23,F
1496,susquehanna,hellgramite,2015-06-05,18,M
1497,miami,Green iguana,2015-06-05,5,M
1498,miami,green Iguana,2015-06-06,39,M
1499,susquehanna,hellgramite,2015-06-07,16,m
1500,miami,green Iguana,6/7/2015,34,F
1500,miami,green Iguana,2015-06-07,34,F
1501,gulf of mexico,Sperm whale,2015-06-07,5,f
1502,gulf of mexico,Sperm whale,2015-06-07,5,M
1503,susquehanna,hellgrammite,6/8/2015,21,F
1503,susquehanna,hellgrammite,2015-06-08,21,F
1504,gulf of mexico,Sperm whale,2015-06-08,5,M
1505,susquehanna,hellgrammite,2015-06-09,21,F
1506,susquehanna,hellgrammite,2015-06-09,23,m
1507,susquehanna,hellgrammite,2015-06-09,20,F
1508,gulf of mexico,Sperm whale,2015-06-09,5,M
1509,miami,green Iguana,2015-06-09,38,M
1510,miami,green Iguana,2015-06-09,38,f
1511,susquehanna,hellgramite,2015-06-09,18,M
1512,susquehanna,hellgrammite,2015-06-09,20,m
1513,susquehanna,hellgrammite,6/9/2015,21,m
1513,susquehanna,hellgrammite,2015-06-09,21,m
1514,susquehanna,hellgrammite,2015-06-09,21,m
1515,susquehanna,hellgramite,2015-06-09,20,F
1516,susquehanna,hellgramite,6/9/2015,18,M
1516,susquehanna,hellgramite,2015-06-09,18,M
1517,gulf of mexico,Sperm whale,2015-06-09,5,F
1518,susquehanna,hellgrammite,2015-06-09,21,F
1519,susquehanna,hellgrammite,2015-06-09,20,M
1520,susquehanna,hellgrammite,2015-06-09,21,M
1521,susquehanna,hellgrammite,2015-06-09,20,f
1522,gulf of mexico,Sperm whale,2015-06-09,5,M
1523,gulf of mexico,Sperm whale,6/9/2015,5,M
1523,gulf of mexico,Sperm whale,2015-06-09,5,M
1524,miami,green Iguana,2015-06-10,46,F
1525,susquehanna,hellgramite,2015-06-10,18,F
1526,susquehanna,hellgramite,2015-06-10,18,M
1527,susquehanna,hellgrammite,2015-06-10,21,F
1528,miami,Green iguana,2015-06-10,6,M
1529,susquehanna,hellgrammite,2015-06-10,20,M
1530,susquehanna,hellgrammite,2015-06-10,23,F
1531,susquehanna,hellgrammite,2015-06-10,22,F
1532,gulf of mexico,Sperm whale,2015-06-10,5,M
1533,susquehanna,hellgrammite,2015-06-11,20,M
1534,susquehanna,hellgrammite,2015-06-11,17,F
1535,susquehanna,hellgrammite,6/11/2015,19,m
1535,susquehanna,hellgrammite,2015-06-11,19,m
1536,susquehanna,hellgramite,2015-06-11,16,M
1537,susquehanna,hellgrammite,2015-06-11,21,F
1538,susquehanna,hellgrammite,2015-06-11,21,M
1539,susquehanna,hellgrammite,2015-06-11,19,f
1540,miami,green Iguana,2015-06-11,35,M
1541,gulf of mexico,Sperm whale,2015-06-11,5,F
1542,gulf of mexico,Sperm whale,2015-06-11,5,m
1543,gulf of mexico,Sperm whale,2015-06-11,5,m
1544,miami,green Iguana,6/12/2015,38,f
1544,miami,green Iguana,2015-06-12,38,f
1545,miami,green Iguana,2015-06-12,35,M
1546,miami,green Iguana,2015-06-12,39,F
1547,miami,green Iguana,2015-06-12,39,M
1548,susquehanna,hellgrammite,2015-06-12,18,m
1549,susquehanna,hellgrammite,2015-06-12,22,m
1550,gulf of mexico,Sperm whale,2015-06-12,5,M
1551,miami,green Iguana,2015-06-12,40,F
1552,gulf of mexico,Sperm whale,6/12/2015,5,M
1552,gulf of mexico,Sperm whale,2015-06-12,5,M
1553,miami,Green iguana,6/13/2015,5,F
1553,miami,Green iguana,2015-06-13,5,F
1554,susquehanna,hellgramite,2015-06-13,17,M
1555,susquehanna,hellgrammite,2015-06-13,22,m
1556,miami,green Iguana,6/13/2015,40,M
1556,miami,green Iguana,2015-06-13,40,M
1557,susquehanna,hellgrammite,2015-06-14,21,M
1558,susquehanna,hellgrammite,2015-06-14,19,F
1559,susquehanna,hellgramite,2015-06-14,19,F
1560,susquehanna,hellgramite,2015-06-14,18,M
1561,miami,green Iguana,2015-06-14,36,M
1562,miami,green Iguana,2015-06-14,39,f
1563,miami,green Iguana,6/14/2015,42,M
1563,miami,green Iguana,2015-06-14,42,M
1564,miami,green Iguana,2015-06-14,38,M
1565,susquehanna,hellgramite,2015-06-14,18,M
1566,susquehanna,hellgramite,2015-06-14,17,M
1567,susquehanna,hellgramite,6/14/2015,17,M
1567,susquehanna,hellgramite,2015-06-14,17,M
1568,susquehanna,hellgramite,2015-06-14,16,M
1569,susquehanna,hellgramite,6/14/2015,17,m
1569,susquehanna,hellgramite,2015-06-14,17,m
1570,susquehanna,hellgramite,2015-06-14,17,M
1571,susquehanna,hellgramite,2015-06-14,22,F
1572,susquehanna,hellgramite,2015-06-14,18,f
1573,susquehanna,hellgramite,2015-06-15,18,m
1574,susquehanna,hellgrammite,2015-06-15,20,M
1575,susquehanna,hellgrammite,2015-06-15,20,M
1576,gulf of mexico,Sperm whale,2015-06-15,6,M
1577,gulf of mexico,Sperm whale,2015-06-15,6,M
1578,susquehanna,hellgrammite,2015-06-16,22,F
1579,miami,Green iguana,2015-06-16,6,M
1580,miami,Green iguana,2015-06-16,6,M
1581,miami,green Iguana,2015-06-16,37,M
1582,susquehanna,hellgrammite,2015-06-16,23,F
1583,susquehanna,hellgrammite,2015-06-16,20,m
1584,susquehanna,hellgrammite,2015-06-16,21,F
1585,gulf of mexico,Sperm whale,2015-06-16,5,F?
1586,susquehanna,hellgrammite,2015-06-16,20,M
1587,susquehanna,hellgramite,2015-06-16,17,M
1588,susquehanna,hellgrammite,2015-06-16,23,F
1589,susquehanna,hellgrammite,2015-06-16,21,m
1590,gulf of mexico,Sperm whale,2015-06-16,5,m
1591,susquehanna,hellgramite,6/17/2015,17,m
1591,susquehanna,hellgramite,2015-06-17,17,m
1592,gulf of mexico,Sperm whale,2015-06-17,5,F
1593,miami,green Iguana,6/17/2015,38,M
1593,miami,green Iguana,2015-06-17,38,M
1594,susquehanna,hellgrammite,2015-06-17,22,m
1595,susquehanna,hellgrammite,2015-06-17,24,F
1596,susquehanna,hellgrammite,6/17/2015,20,F
1596,susquehanna,hellgrammite,2015-06-17,20,F
1597,susquehanna,hellgrammite,2015-06-17,22,M
1598,gulf of mexico,Sperm whale,2015-06-17,5,M
1599,gulf of mexico,Sperm whale,2015-06-18,4,f
1600,miami,green Iguana,2015-06-18,44,f
1601,gulf of mexico,Sperm whale,6/18/2015,5,M
1601,gulf of mexico,Sperm whale,2015-06-18,5,M
1602,gulf of mexico,Sperm whale,2015-06-18,5,m
1603,susquehanna,hellgramite,2015-06-18,20,F
1604,miami,Green iguana,2015-06-18,5,F?
1605,susquehanna,hellgrammite,2015-06-18,18,f
1606,miami,green Iguana,2015-06-19,39,f
1607,miami,green Iguana,2015-06-19,39,M
1608,miami,green Iguana,2015-06-19,36,M
1609,susquehanna,hellgrammite,6/19/2015,20,M
1609,susquehanna,hellgrammite,2015-06-19,20,M
1610,miami,green Iguana,2015-06-19,36,M
1611,miami,green Iguana,2015-06-19,37,M
1612,gulf of mexico,Sperm whale,2015-06-19,5,M
1613,miami,green Iguana,2015-06-20,32,M?
1614,susquehanna,hellgrammite,2015-06-20,22,M
1615,susquehanna,hellgrammite,2015-06-20,20,F
1616,susquehanna,hellgramite,2015-06-20,17,M
1617,susquehanna,hellgrammite,6/20/2015,21,M
1617,susquehanna,hellgrammite,2015-06-20,21,M
1618,miami,green Iguana,2015-06-21,38,M
1619,miami,green Iguana,2015-06-21,36,M
1620,susquehanna,hellgramite,2015-06-21,18,M
1621,susquehanna,hellgramite,2015-06-21,17,M
1622,miami,green Iguana,2015-06-21,38,M
1623,susquehanna,hellgrammite,2015-06-21,20,F
1624,susquehanna,hellgrammite,2015-06-21,23,M
1625,susquehanna,hellgrammite,2015-06-21,23,f
1626,susquehanna,hellgrammite,2015-06-21,21,M
1627,susquehanna,hellgrammite,2015-06-21,21,M
1628,susquehanna,hellgrammite,2015-06-21,22,M
1629,gulf of mexico,Sperm whale,2015-06-21,6,m
1630,gulf of mexico,Sperm whale,2015-06-21,5,f
1631,gulf of mexico,Sperm whale,6/21/2015,5,M
1631,gulf of mexico,Sperm whale,2015-06-21,5,M
1632,gulf of mexico,Sperm whale,2015-06-21,5,M
1633,susquehanna,hellgrammite,2015-06-21,20,m
1634,gulf of mexico,Sperm whale,2015-06-23,5,f
1635,miami,green Iguana,2015-06-23,37,M
1636,susquehanna,hellgrammite,2015-06-23,21,M
1637,susquehanna,hellgrammite,2015-06-23,23,m
1638,susquehanna,hellgrammite,2015-06-23,20,f
1639,susquehanna,hellgrammite,2015-06-23,21,f
1640,miami,green Iguana,2015-06-24,42,F
1641,susquehanna,hellgrammite,2015-06-24,23,F
1642,miami,Green iguana,2015-06-24,5,M
1643,miami,green Iguana,6/24/2015,38,m
1643,miami,green Iguana,2015-06-24,38,m
1644,susquehanna,hellgrammite,2015-06-24,22,m
1645,gulf of mexico,Sperm whale,2015-06-24,5,M
1646,susquehanna,hellgrammite,2015-06-25,19,M
1647,miami,green Iguana,2015-06-25,38,M
1648,susquehanna,hellgrammite,2015-06-25,20,F
1649,susquehanna,hellgramite,2015-06-25,17,M
1650,miami,green Iguana,2015-06-26,38,M
1651,susquehanna,hellgrammite,6/26/2015,21,F
1651,susquehanna,hellgrammite,2015-06-26,21,F
1652,susquehanna,hellgramite,2015-06-26,16,M
1653,gulf of mexico,Sperm whale,2015-06-26,5,f
1654,gulf of mexico,Sperm whale,2015-06-26,5,M
1655,susquehanna,hellgramite,2015-06-26,17,M
1656,susquehanna,hellgrammite,2015-06-26,20,F
1657,susquehanna,hellgrammite,6/26/2015,22,M
1657,susquehanna,hellgrammite,2015-06-26,22,M
1658,gulf of mexico,Sperm whale,6/26/2015,5,F
1658,gulf of mexico,Sperm whale,2015-06-26,5,F
1659,gulf of mexico,Sperm whale,2015-06-26,5,M
1660,gulf of mexico,Sperm whale,2015-06-26,5,F
1661,gulf of mexico,Sperm whale,2015-06-28,5,F?
1662,susquehanna,hellgrammite,2015-06-28,19,M
1663,susquehanna,hellgrammite,2015-06-28,21,m
1664,susquehanna,hellgrammite,2015-06-29,22,m
1665,miami,green Iguana,2015-06-30,42,F
1666,susquehanna,hellgrammite,6/30/2015,20,M
1666,susquehanna,hellgrammite,2015-06-30,20,M
1667,gulf of mexico,Sperm whale,2015-07-01,6,F
1668,gulf of mexico,Sperm whale,2015-07-01,5,F
1669,miami,green Iguana,7/1/2015,36,M
1669,miami,green Iguana,2015-07-01,36,M
1670,miami,green Iguana,2015-07-01,40,m
1671,miami,green Iguana,2015-07-01,41,F
1672,susquehanna,hellgrammite,2015-07-01,21,F
1673,susquehanna,hellgrammite,7/1/2015,21,F
1673,susquehanna,hellgrammite,2015-07-01,21,F
1674,susquehanna,hellgrammite,2015-07-01,20,M
1675,gulf of mexico,Sperm whale,2015-07-01,5,F
1676,miami,green Iguana,2015-07-02,37,F
1677,susquehanna,hellgramite,2015-07-02,18,m
1678,gulf of mexico,Sperm whale,7/2/2015,5,F
1678,gulf of mexico,Sperm whale,2015-07-02,5,F
1679,miami,green Iguana,2015-07-03,40,f
1680,miami,green Iguana,2015-07-03,44,F
1681,susquehanna,hellgramite,2015-07-03,20,M
1682,susquehanna,hellgrammite,7/3/2015,22,m
1682,susquehanna,hellgrammite,2015-07-03,22,m
1683,susquehanna,hellgrammite,2015-07-04,21,M
1684,susquehanna,hellgrammite,2015-07-04,19,m
1685,susquehanna,hellgramite,2015-07-04,19,F
1686,susquehanna,hellgramite,2015-07-04,18,m
1687,susquehanna,hellgrammite,2015-07-04,23,f
1688,miami,Green iguana,2015-07-04,5,F
1689,susquehanna,hellgramite,2015-07-05,17,M
1690,miami,green Iguana,2015-07-05,38,M
1691,miami,Green iguana,7/5/2015,6,m
1691,miami,Green iguana,2015-07-05,6,m
1692,gulf of mexico,Sperm whale,2015-07-05,5,f
1693,susquehanna,hellgrammite,2015-07-05,20,M
1694,miami,green Iguana,2015-07-05,42,F
1695,susquehanna,hellgramite,2015-07-05,18,M
1696,miami,green Iguana,2015-07-06,42,M
1697,miami,green Iguana,2015-07-06,38,M
1698,miami,green Iguana,2015-07-06,39,M
1699,susquehanna,hellgramite,2015-07-06,17,f
1700,susquehanna,hellgramite,2015-07-06,18,M
1701,susquehanna,hellgramite,2015-07-06,18,M
1702,susquehanna,hellgramite,2015-07-06,18,M?
1703,susquehanna,hellgramite,2015-07-07,17,m
1704,susquehanna,hellgramite,7/7/2015,18,M
1704,susquehanna,hellgramite,2015-07-07,18,M
1705,miami,green Iguana,7/7/2015,43,F
1705,miami,green Iguana,2015-07-07,43,F
1706,susquehanna,hellgrammite,2015-07-07,22,M
1707,susquehanna,hellgramite,2015-07-07,18,M
1708,susquehanna,hellgrammite,2015-07-07,22,M
1709,susquehanna,hellgramite,7/7/2015,16,M
1709,susquehanna,hellgramite,2015-07-07,16,M
1710,susquehanna,hellgrammite,2015-07-07,20,F
1711,miami,green Iguana,2015-07-08,39,M
1712,gulf of mexico,Sperm whale,2015-07-08,6,F
1713,miami,green Iguana,2015-07-10,40,M
1714,susquehanna,hellgrammite,2015-07-10,22,M
1715,gulf of mexico,Sperm whale,2015-07-10,6,F
1716,susquehanna,hellgramite,2015-07-10,18,M
1717,susquehanna,hellgramite,2015-07-10,18,M
1718,gulf of mexico,Sperm whale,2015-07-10,5,F
1719,susquehanna,hellgrammite,2015-07-11,22,F
1720,gulf of mexico,Sperm whale,2015-07-12,5,M
1721,susquehanna,hellgrammite,2015-07-12,20,m
1722,susquehanna,hellgramite,2015-07-12,18,M
1723,miami,green Iguana,2015-07-13,40,F
1724,miami,green Iguana,7/13/2015,39,F
1724,miami,green Iguana,2015-07-13,39,F
1725,susquehanna,hellgrammite,2015-07-13,18,F
1726,susquehanna,hellgrammite,2015-07-13,19,F
1727,susquehanna,hellgrammite,2015-07-13,25,F
1728,susquehanna,hellgrammite,2015-07-13,23,m
1729,susquehanna,hellgrammite,2015-07-14,21,m
1730,susquehanna,hellgrammite,2015-07-14,21,F
1731,miami,green Iguana,2015-07-15,45,F
1732,miami,green Iguana,2015-07-16,36,M
1733,miami,green Iguana,2015-07-16,43,f
1734,susquehanna,hellgramite,2015-07-16,17,M
1735,susquehanna,hellgramite,2015-07-17,20,M
1736,susquehanna,hellgramite,2015-07-17,18,M
1737,miami,Green iguana,2015-07-17,5,f
1738,susquehanna,hellgrammite,2015-07-17,19,f
1739,susquehanna,hellgramite,7/17/2015,18,M
1739,susquehanna,hellgramite,2015-07-17,18,M
1740,susquehanna,hellgramite,2015-07-17,17,M
1741,susquehanna,hellgramite,7/17/2015,17,f
1741,susquehanna,hellgramite,2015-07-17,17,f
1742,susquehanna,hellgramite,2015-07-18,17,F
1743,susquehanna,hellgrammite,2015-07-18,23,f
1744,miami,green Iguana,2015-07-18,39,M
1745,susquehanna,hellgrammite,2015-07-18,22,M?
1746,susquehanna,hellgrammite,2015-07-19,20,M
1747,miami,green Iguana,2015-07-21,36,M
1748,susquehanna,hellgramite,2015-07-21,19,M
1749,susquehanna,hellgrammite,2015-07-21,23,m
1750,gulf of mexico,Sperm whale,7/21/2015,6,M
1750,gulf of mexico,Sperm whale,2015-07-21,6,M
1751,miami,green Iguana,2015-07-23,38,m
1752,susquehanna,hellgrammite,2015-07-23,22,M
1753,susquehanna,hellgramite,2015-07-24,18,M
1754,susquehanna,hellgrammite,2015-07-24,22,f
1755,miami,green Iguana,2015-07-25,41,f?
1756,susquehanna,hellgrammite,7/25/2015,23,F
1756,susquehanna,hellgrammite,2015-07-25,23,F
1757,susquehanna,hellgrammite,2015-07-26,21,F
1758,miami,green Iguana,2015-07-26,40,m
1759,susquehanna,hellgrammite,2015-07-26,21,M
1760,susquehanna,hellgramite,2015-07-27,18,m
1761,miami,green Iguana,2015-07-27,40,F
1762,susquehanna,hellgrammite,7/27/2015,23,M
1762,susquehanna,hellgrammite,2015-07-27,23,M
1763,susquehanna,hellgrammite,7/27/2015,20,f
1763,susquehanna,hellgrammite,2015-07-27,20,f
1764,susquehanna,hellgrammite,2015-07-28,21,M
1765,susquehanna,hellgrammite,2015-07-28,22,M
1766,susquehanna,hellgrammite,2015-07-28,21,m
1767,susquehanna,hellgrammite,2015-07-29,20,m
1768,susquehanna,hellgrammite,2015-07-29,22,M
1769,susquehanna,hellgrammite,2015-07-29,20,F
1770,miami,green Iguana,2015-07-30,37,F
1771,susquehanna,hellgramite,2015-07-30,18,M
1772,susquehanna,hellgrammite,2015-07-30,20,M
1773,susquehanna,hellgrammite,2015-07-30,21,F
1774,susquehanna,hellgrammite,2015-07-30,19,f
1775,susquehanna,hellgramite,2015-07-31,17,M
1776,susquehanna,hellgrammite,2015-07-31,23,F
1777,susquehanna,hellgrammite,2015-07-31,22,M
1778,susquehanna,hellgrammite,2015-07-31,20,M
1779,susquehanna,hellgrammite,2015-08-01,21,M
1780,susquehanna,hellgrammite,2015-08-01,23,f
1781,susquehanna,hellgrammite,2015-08-02,20,F
1782,susquehanna,hellgrammite,2015-08-02,20,M
1783,gulf of mexico,Sperm whale,2016-05-17,5,F
1784,miami,green Iguana,2016-05-17,41,f
1785,gulf of mexico,Sperm whale,2016-05-17,6,M
1786,gulf of mexico,Sperm whale,5/18/2016,5,F
1786,gulf of mexico,Sperm whale,2016-05-18,5,F
1787,gulf of mexico,Sperm whale,5/18/2016,5,F
1787,gulf of mexico,Sperm whale,2016-05-18,5,F
1788,gulf of mexico,Sperm whale,5/18/2016,5,F
1788,gulf of mexico,Sperm whale,2016-05-18,5,F
1789,gulf of mexico,Sperm whale,2016-05-18,5,F
1790,gulf of mexico,Sperm whale,2016-05-18,5,F
1791,susquehanna,hellgrammite,2016-05-18,23,F
1792,susquehanna,hellgrammite,2016-05-18,20,F
1793,gulf of mexico,Sperm whale,2016-05-18,5,M
1794,gulf of mexico,Sperm whale,2016-05-18,5,M
1795,gulf of mexico,Sperm whale,2016-05-18,5,m
1796,gulf of mexico,Sperm whale,2016-05-18,5,M
1797,susquehanna,hellgramite,5/18/2016,19,M
1797,susquehanna,hellgramite,2016-05-18,19,M
1798,miami,green Iguana,2016-05-18,40,F
1799,gulf of mexico,Sperm whale,2016-05-19,5,M
1800,susquehanna,hellgrammite,5/19/2016,21,M
1800,susquehanna,hellgrammite,2016-05-19,21,M
1801,susquehanna,hellgrammite,5/19/2016,20,f
1801,susquehanna,hellgrammite,2016-05-19,20,f
1802,gulf of mexico,Sperm whale,5/19/2016,5,m
1802,gulf of mexico,Sperm whale,2016-05-19,5,m
1803,gulf of mexico,Sperm whale,2016-05-19,5,F
1804,miami,green Iguana,2016-05-19,37,M
1805,susquehanna,hellgrammite,5/19/2016,22,F
1805,susquehanna,hellgrammite,2016-05-19,22,F
1806,gulf of mexico,Sperm whale,5/19/2016,5,M
1806,gulf of mexico,Sperm whale,2016-05-19,5,M
1807,miami,green Iguana,2016-05-19,41,m
1808,gulf of mexico,Sperm whale,2016-05-22,5,f
1809,gulf of mexico,Sperm whale,2016-05-22,5,M
1810,gulf of mexico,Sperm whale,2016-05-22,5,F
1811,gulf of mexico,Sperm whale,2016-05-22,5,M
1812,susquehanna,hellgrammite,2016-05-22,20,f
1813,gulf of mexico,Sperm whale,2016-05-22,6,M
1814,susquehanna,hellgrammite,2016-05-22,24,F
1815,gulf of mexico,Sperm whale,2016-05-22,5,M
1816,gulf of mexico,Sperm whale,2016-05-22,5,M
1817,susquehanna,hellgrammite,2016-05-22,22,F
1818,susquehanna,hellgrammite,2016-05-25,22,m
1819,miami,Green iguana,5/25/2016,6,M
1819,miami,Green iguana,2016-05-25,6,M
1820,susquehanna,hellgrammite,2016-05-25,20,M
1821,susquehanna,hellgrammite,5/26/2016,22,M
1821,susquehanna,hellgrammite,2016-05-26,22,M
1822,miami,green Iguana,2016-05-26,43,F
1823,miami,green Iguana,5/26/2016,40,M
1823,miami,green Iguana,2016-05-26,40,M
1824,susquehanna,hellgrammite,2016-05-26,23,f
1825,susquehanna,hellgrammite,5/26/2016,21,M?
1825,susquehanna,hellgrammite,2016-05-26,21,M?
1826,miami,green Iguana,2016-05-26,38,F
1827,miami,green Iguana,2016-05-26,39,m
1828,miami,green Iguana,2016-05-26,39,M?
1829,miami,green Iguana,2016-05-26,39,M
1830,miami,green Iguana,2016-05-26,39,M
1831,miami,Green iguana,2016-05-28,5,M
1832,gulf of mexico,Sperm whale,2016-05-28,6,M
1833,gulf of mexico,Sperm whale,2016-05-28,5,F
1834,miami,green Iguana,2016-05-28,47,F
1835,susquehanna,hellgramite,2016-05-28,18,m
1836,gulf of mexico,Sperm whale,2016-05-28,5,F
1837,miami,green Iguana,2016-05-28,38,M
1838,gulf of mexico,Sperm whale,2016-05-28,5,f
1839,gulf of mexico,Sperm whale,2016-05-28,6,M
1840,gulf of mexico,Sperm whale,2016-05-29,5,f
1841,susquehanna,hellgramite,2016-05-29,17,M
1842,miami,green Iguana,2016-05-29,34,F
1843,susquehanna,hellgrammite,2016-05-29,22,M
1844,susquehanna,hellgrammite,2016-05-29,19,F
1845,gulf of mexico,Sperm whale,2016-05-29,5,M
1846,miami,green Iguana,2016-05-29,40,M
1847,susquehanna,hellgrammite,2016-05-29,24,F
1848,susquehanna,hellgramite,2016-05-29,16,M
1849,susquehanna,hellgramite,2016-05-29,19,M
1850,gulf of mexico,Sperm whale,2016-05-30,5,F
1851,susquehanna,hellgrammite,2016-05-30,20,M
1852,susquehanna,hellgrammite,2016-05-30,20,F
1853,gulf of mexico,Sperm whale,2016-05-30,5,F
1854,gulf of mexico,Sperm whale,2016-05-30,5,F
1855,gulf of mexico,Sperm whale,2016-05-30,5,M
1856,gulf of mexico,Sperm whale,2016-05-30,6,m
1857,susquehanna,hellgrammite,5/30/2016,22,M
1857,susquehanna,hellgrammite,2016-05-30,22,M
1858,susquehanna,hellgrammite,5/30/2016,23,F
1858,susquehanna,hellgrammite,2016-05-30,23,F
1859,susquehanna,hellgrammite,2016-05-31,20,m
1860,susquehanna,hellgrammite,2016-05-31,20,M
1861,miami,green Iguana,2016-06-01,39,M
1862,susquehanna,hellgrammite,6/4/2016,20,M
1862,susquehanna,hellgrammite,2016-06-04,20,M
1863,gulf of mexico,Sperm whale,2016-06-04,5,M
1864,gulf of mexico,Sperm whale,2016-06-04,5,F
1865,miami,green Iguana,2016-06-04,43,F
1866,miami,Green iguana,6/4/2016,6,M
1866,miami,Green iguana,2016-06-04,6,M
1867,gulf of mexico,Sperm whale,2016-06-04,5,F
1868,gulf of mexico,Sperm whale,2016-06-04,5,F
1869,miami,green Iguana,2016-06-04,41,F
1870,miami,green Iguana,2016-06-04,42,F
1871,susquehanna,hellgramite,6/4/2016,18,m
1871,susquehanna,hellgramite,2016-06-04,18,m
1872,miami,green Iguana,2016-06-04,40,m
1873,miami,green Iguana,2016-06-04,39,M
1874,susquehanna,hellgramite,2016-06-04,16,M
1875,gulf of mexico,Sperm whale,2016-06-04,5,M
1876,gulf of mexico,Sperm whale,2016-06-04,5,M
1877,miami,green Iguana,2016-06-04,36,m
1878,susquehanna,hellgramite,2016-06-05,18,M
1879,susquehanna,hellgramite,6/5/2016,19,F
1879,susquehanna,hellgramite,2016-06-05,19,F
1880,susquehanna,hellgramite,2016-06-05,17,M
1881,susquehanna,hellgrammite,2016-06-05,22,M
1882,susquehanna,hellgrammite,2016-06-05,20,M
1883,miami,green Iguana,2016-06-05,40,M
1884,miami,green Iguana,2016-06-05,34,f
1885,miami,green Iguana,2016-06-07,44,F
1886,susquehanna,hellgrammite,6/7/2016,24,F
1886,susquehanna,hellgrammite,2016-06-07,24,F
1887,susquehanna,hellgrammite,2016-06-07,20,F
1888,susquehanna,hellgrammite,2016-06-07,22,M
1889,susquehanna,hellgrammite,2016-06-07,22,M
1890,miami,Green iguana,2016-06-07,6,M
